#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.607000000000000000e+03	7.890367342419950000e+04	4.306241610826651595e+03	7.838690550183568848e+04	4.272530920116875677e+03	1.170200000000249929e-01	4.075781181089549454e-02	1.233443414035323288e-01	1.675240607389480441e-02	8.005626602667007319e+01	2.543297150670795048e+01	6.946525773204939469e+00	2.358437691569627237e+00	1.170200000000249929e-01	3.606067605883841454e-01	1.227000000000000035e-01	1.476193279668308322e-01	7.871414285714290315e+01	3.452018431854555480e-01	1.443375483104443642e-02	5.395946062386575495e-03	1.165812290279658395e-02	0.000000000000000000e+00
2.608000000000000000e+03	7.897295546561600349e+04	4.311846648191826716e+03	7.847268260406199261e+04	4.279635332392741475e+03	1.127480000000105065e-01	3.923818389106724369e-02	1.231394955304035144e-01	1.672647256012643052e-02	7.993227354992016842e+01	2.530924167593277829e+01	6.926660089988672553e+00	2.347453089435415752e+00	1.127480000000105065e-01	3.622839682030495334e-01	1.224999999999999978e-01	1.478121702136573345e-01	7.867285714285709730e+01	3.448843481142198630e-01	1.388373184206322976e-02	5.186765128651605293e-03	1.220684344194459398e-02	0.000000000000000000e+00
2.609000000000000000e+03	7.904498220967700763e+04	4.317664293817138059e+03	7.855460386443990865e+04	4.285904400586918200e+03	1.006330000000161817e-01	3.519284015505454166e-02	1.230351811066889151e-01	1.673982538208940510e-02	7.981361601349289003e+01	2.536810180463442776e+01	6.907218693546383292e+00	2.351929095047594842e+00	1.006330000000161817e-01	3.640974268139098302e-01	1.223999999999999949e-01	1.480050124604838369e-01	7.863285714285710526e+01	3.445542852160639047e-01	1.238139938031141730e-02	4.646109933906420776e-03	1.305757629846178783e-02	0.000000000000000000e+00
2.610000000000000000e+03	7.912574852447581361e+04	4.324180017453958499e+03	7.863118775544254459e+04	4.291640390255052807e+03	9.270470000001296285e-02	3.281421085802232324e-02	1.228303571559271196e-01	1.676490102826132950e-02	7.970083342304113216e+01	2.557665856302599749e+01	6.888395748899711180e+00	2.368429759097674836e+00	9.270470000001296285e-02	3.660982678569814630e-01	1.222000000000000031e-01	1.481978547073103392e-01	7.859357142857139422e+01	3.441841846011541861e-01	1.138695141103466917e-02	4.319846816310382587e-03	1.386059487325230766e-02	0.000000000000000000e+00
2.611000000000000000e+03	7.921356834243261255e+04	4.331264369630970577e+03	7.870333473103374126e+04	4.297287189190275967e+03	9.353900000002113302e-02	3.375987739188091724e-02	1.227260584570983304e-01	1.682876940044123262e-02	7.959130112636267995e+01	2.590628585551442953e+01	6.869887246141388459e+00	2.394174648374030934e+00	9.353900000002113302e-02	3.681743414180703722e-01	1.221000000000000002e-01	1.483906969541368692e-01	7.855357142857140218e+01	3.437817746743767056e-01	1.147967278202111432e-02	4.432175646394868190e-03	1.414199054417185353e-02	0.000000000000000000e+00
2.612000000000000000e+03	7.930067883930723474e+04	4.338303090443036126e+03	7.877404613455763320e+04	4.303177629771132160e+03	9.649439999998321582e-02	3.534203940932533622e-02	1.225212564267792043e-01	1.690347473827769412e-02	7.948156186400882461e+01	2.635034004899414484e+01	6.852097724567556725e+00	2.430725700357351471e+00	9.649439999998321582e-02	3.696463553206998376e-01	1.218999999999999945e-01	1.485835392009633715e-01	7.851214285714290497e+01	3.433826273176244226e-01	1.182261512614614721e-02	4.627165982932101088e-03	1.404187165180695307e-02	0.000000000000000000e+00
2.613000000000000000e+03	7.938526249438947707e+04	4.345150952819591112e+03	7.884526171213851194e+04	4.309130700043703655e+03	9.579669999999396168e-02	3.442563323088650845e-02	1.224169734512938756e-01	1.701613385713929630e-02	7.936846402061436834e+01	2.657203629108684240e+01	6.833343311377120699e+00	2.448939933456944829e+00	9.579669999999396168e-02	3.689783745793188685e-01	1.218000000000000055e-01	1.487763814477898738e-01	7.846857142857139422e+01	3.430544999369145032e-01	1.172714208062082542e-02	4.518557625791927261e-03	1.403817173800860074e-02	0.000000000000000000e+00
2.614000000000000000e+03	7.947053476218714786e+04	4.352024832487483764e+03	7.891649605936426087e+04	4.314831852547722519e+03	9.660989999997582345e-02	3.428855668353188169e-02	1.222121933394932358e-01	1.713826777600101561e-02	7.925099594931164404e+01	2.619475069423978297e+01	6.814921227743980126e+00	2.419715980153215096e+00	9.660989999997582345e-02	3.683099718402592648e-01	1.215999999999999998e-01	1.489692236946163761e-01	7.842228571428570660e+01	3.430158233139800061e-01	1.180690777730615364e-02	4.505724134136003534e-03	1.404809744587829680e-02	0.000000000000000000e+00
2.615000000000000000e+03	7.955523094334323832e+04	4.358813551701070537e+03	7.898768007583713916e+04	4.320885644009047610e+03	9.812030000000504515e-02	3.463973452501736827e-02	1.221079260858091986e-01	1.729724101932864078e-02	7.913019526228191580e+01	2.593987302221789193e+01	6.795567460210804711e+00	2.400197665143616099e+00	9.812030000000504515e-02	3.676487019248696475e-01	1.214999999999999969e-01	1.491620659414428784e-01	7.837285714285710014e+01	3.429774091685665605e-01	1.198126633991804073e-02	4.557588641180674097e-03	1.326648487273777988e-02	0.000000000000000000e+00
2.616000000000000000e+03	7.963869457495187817e+04	4.365461057809672639e+03	7.906305799316737102e+04	4.328222690760246223e+03	1.020080000000120890e-01	3.607406444212758051e-02	1.219031678906029731e-01	1.746393867126323080e-02	7.900127421423241003e+01	2.580885920286226209e+01	6.776196505493771838e+00	2.392027050567842039e+00	1.020080000000120890e-01	3.670042770515692943e-01	1.213000000000000050e-01	1.493549081882693808e-01	7.831985714285710287e+01	3.429395552155959370e-01	1.243509835018610094e-02	4.744679864661159423e-03	1.187784066791696541e-02	0.000000000000000000e+00
2.617000000000000000e+03	7.971911211342555180e+04	4.371825538515940025e+03	7.914724837995215785e+04	4.336531294663655899e+03	1.041979999999966822e-01	3.714932566601657909e-02	1.217989163571782107e-01	1.766617545722735244e-02	7.886035760777630799e+01	2.583533089999024313e+01	6.755182190346658899e+00	2.396163034961266369e+00	1.041979999999966822e-01	3.663782309192870623e-01	1.212000000000000022e-01	1.495477504350958831e-01	7.826314285714289554e+01	3.429030839066815606e-01	1.269120348658485040e-02	4.884855421767669847e-03	1.117596918923581366e-02	0.000000000000000000e+00
2.618000000000000000e+03	7.979790684719977435e+04	4.378026220769701467e+03	7.923672607831259666e+04	4.344278772518564438e+03	1.036010000000260334e-01	3.746033873677256237e-02	1.215941800766424663e-01	1.787410081465968387e-02	7.871168616143896202e+01	2.605574633041782917e+01	6.734156769725359482e+00	2.417077134447588094e+00	1.036010000000260334e-01	3.657562750990296929e-01	1.209999999999999964e-01	1.497405926819223854e-01	7.820300000000000296e+01	3.428673496806114440e-01	1.259727865012340124e-02	4.916983087800176622e-03	1.132763318401729113e-02	0.000000000000000000e+00
2.619000000000000000e+03	7.987728907154948683e+04	4.384245003275132149e+03	7.932500577308687207e+04	4.351359806184540503e+03	1.064890000000104919e-01	3.805229247273130694e-02	1.214899442619350872e-01	1.811617448739571631e-02	7.856109706897072442e+01	2.645793675956879909e+01	6.712392024724067596e+00	2.451499274293972963e+00	1.064890000000104919e-01	3.626261573282650308e-01	1.208999999999999936e-01	1.499334349287488877e-01	7.813942857142859566e+01	3.428313501311294198e-01	1.293734267451047970e-02	5.009348211574815232e-03	1.157689657033100436e-02	0.000000000000000000e+00
2.620000000000000000e+03	7.995458469748742937e+04	4.390252803771001709e+03	7.941138470840212540e+04	4.358499669525303034e+03	1.076820000000111577e-01	3.748293136215512938e-02	1.212852298941461265e-01	1.836171831107465818e-02	7.843863398803090092e+01	2.640352236256948615e+01	6.693661084813356865e+00	2.450568121334212979e+00	1.076820000000111577e-01	3.580360765888191965e-01	1.207000000000000017e-01	1.501262771755754177e-01	7.807285714285710299e+01	3.428265795760169765e-01	1.306023612546279578e-02	4.957487868262973676e-03	1.155245246413962555e-02	0.000000000000000000e+00
2.621000000000000000e+03	8.003115299153613159e+04	4.396132724508785941e+03	7.949794641494055395e+04	4.365395459900163587e+03	1.067530000000260770e-01	3.636532592070677861e-02	1.211929345406604214e-01	1.831513846534660664e-02	7.833921977515214508e+01	2.598593201911955930e+01	6.676353143916912813e+00	2.419844676616466295e+00	1.067530000000260770e-01	3.534459764518563252e-01	1.205999999999999989e-01	1.501409260167495263e-01	7.800371428571429533e+01	3.428478570687170102e-01	1.293770934102228196e-02	4.821450446221850830e-03	1.166867270281583650e-02	0.000000000000000000e+00
2.622000000000000000e+03	8.010844642684537394e+04	4.401985452797579455e+03	7.958364596496381273e+04	4.372106281310094346e+03	1.058340000000157488e-01	3.546405263741909258e-02	1.210088273862489627e-01	1.803468969263349528e-02	7.823773847961405181e+01	2.575646637270801165e+01	6.659552057909422729e+00	2.404745844170514957e+00	1.058340000000157488e-01	3.488102011649950596e-01	1.203999999999999931e-01	1.500253781656916696e-01	7.793214285714290668e+01	3.428693375217773953e-01	1.280684823759817813e-02	4.696778730808084598e-03	1.193133134216587364e-02	0.000000000000000000e+00
2.623000000000000000e+03	8.018652965087111806e+04	4.407803735455971946e+03	7.966745890849224816e+04	4.378359020353726009e+03	1.070149999999898682e-01	3.548590319253000502e-02	1.209251862041664100e-01	1.778883356254930617e-02	7.813528372124618215e+01	2.571217611966446981e+01	6.642312683447926247e+00	2.401272538604657392e+00	1.070149999999898682e-01	3.441743350117280054e-01	1.203000000000000042e-01	1.499098303146338129e-01	7.785885714285710435e+01	3.428910404900713527e-01	1.294080880163764324e-02	4.694448312983528354e-03	1.232419160349157786e-02	0.000000000000000000e+00
2.624000000000000000e+03	8.026380457358487183e+04	4.413461438485893268e+03	7.974860013318050187e+04	4.384584137107017341e+03	1.109739999999987958e-01	3.664808059964962811e-02	1.207409856250979685e-01	1.754849126000981169e-02	7.803234521117035172e+01	2.583836148166862401e+01	6.625761540873554623e+00	2.410785515583002692e+00	1.109739999999987958e-01	3.396408298388697844e-01	1.200999999999999984e-01	1.497942824635759840e-01	7.778414285714289633e+01	3.429125217895752642e-01	1.339911013875947667e-02	4.834504486397907946e-03	1.244439737011339767e-02	0.000000000000000000e+00
2.625000000000000000e+03	8.033843639537334093e+04	4.418826486899130032e+03	7.982895758001047943e+04	4.391143210134365290e+03	1.114089999999805514e-01	3.686664480355605206e-02	1.206572790407590967e-01	1.734373294020386327e-02	7.792897925952830462e+01	2.612505542051419027e+01	6.608845266493062809e+00	2.429546160222854301e+00	1.114089999999805514e-01	3.351927375733930736e-01	1.199999999999999956e-01	1.496787346125181273e-01	7.770871428571429362e+01	3.429332712394017046e-01	1.344230680064958418e-02	4.849775643193401063e-03	1.252815748342347643e-02	0.000000000000000000e+00
2.626000000000000000e+03	8.041282838886301033e+04	4.424075842640484552e+03	7.990877777714027616e+04	4.397264235909074159e+03	1.104550000000017462e-01	3.606061543049496332e-02	1.204729849992352553e-01	1.714610615651733505e-02	7.782547351395164981e+01	2.656198120885644087e+01	6.592619825395104272e+00	2.459905419027797358e+00	1.104550000000017462e-01	3.303603877268952438e-01	1.198000000000000037e-01	1.495631867614602706e-01	7.763285714285710526e+01	3.429539568960324747e-01	1.330684355809074078e-02	4.739193868174519306e-03	1.288884257359668509e-02	0.000000000000000000e+00
2.627000000000000000e+03	8.048797769047120528e+04	4.429292685752477155e+03	7.998636426283826586e+04	4.402993038040002830e+03	1.105949999999893407e-01	3.505585026206443217e-02	1.203892129826578672e-01	1.698495345777722640e-02	7.782632467420148714e+01	2.610541813696608315e+01	6.584951372553405236e+00	2.416801742741610415e+00	1.105949999999893407e-01	3.251635735467663380e-01	1.197000000000000008e-01	1.494476389104024139e-01	7.755700000000000216e+01	3.429756398482259327e-01	1.331444500981576393e-02	4.619512975817350632e-03	1.291848109554578558e-02	0.000000000000000000e+00
